cidade,categoria,ofensor
Armação dos Búzios,Canal Indisponivel,554 - FOOD NETWORK HD
Armação dos Búzios,Canal Indisponivel,573 - FOX SPORTS HD
Armação dos Búzios,Canal Indisponivel,TV WA
Armação dos Búzios,Canal Indisponivel,581 - DISCOVERY CHANNEL
Armação dos Búzios,Canal Indisponivel,GLOBO
Armação dos Búzios,Canal Indisponivel,600 - DISCOVERY KIDS
Armação dos Búzios,Canal Indisponivel,RECORD HD
Armação dos Búzios,Canal Indisponivel,611 - BABY TV
Armação dos Búzios,Canal Indisponivel,592 - DISCOVERY THEATER
Armação dos Búzios,Canal Indisponivel,638 - ID
Armação dos Búzios,Canal Indisponivel,AXN HD
Armação dos Búzios,Canal Indisponivel,CNN BRASIL HD
Armação dos Búzios,Canal Indisponivel,684 - TV NOVO TEMPO HD
Armação dos Búzios,Canal Indisponivel,552 - TLC
Armação dos Búzios,Canal Indisponivel,593 - DISCOVERY WORLD
Armação dos Búzios,CMTS,CMTS
Armação dos Búzios,CMTS,OLT
Armação dos Búzios,Infra Estrutura,QUEDA DE ENERGIA - DATACENTER/HEADEND
Armação dos Búzios,Infra Estrutura,QUEDA DE ENERGIA - REGIÃO
Armação dos Búzios,Infra Estrutura,QUEDA DE ENERGIA - DATACENTER/HEADEND.
Armação dos Búzios,Infra Estrutura,REDE FTTH
Armação dos Búzios,Links,RJMAK04-RMD01
Armação dos Búzios,Links,BACKBONE.
Armação dos Búzios,Links,RJBUZ05-RMD01 X RJROS01-RMD01
Armação dos Búzios,Links,RJBUZ02-RMP01 RJBUZ05-RMD01
Armação dos Búzios,Links,RTNET_NRI X OLT_ARBU
Armação dos Búzios,Links,GPON.
Armação dos Búzios,Links,BACKBONE
Armação dos Búzios,Links,RJRMP01-RMD01
Armação dos Búzios,Links,GPON
Armação dos Búzios,Links,RJBUZ01-RMD01 RJBUZ05-RMD01
Armação dos Búzios,Links,ENLACE SÃO PAULO PENHA X INGLESES
Armação dos Búzios,NOW,NOW
Armação dos Búzios,Servidores/Provisionamento,SERVIDOR-LDAP
Armação dos Búzios,Servidores/Provisionamento,DHCP
Armação dos Búzios,Servidores/Provisionamento,SERVIDOR DNS
Armação dos Búzios,SoftSwitch,NETFONE
Arraial do Cabo,Backbone IP,ROUTER
Arraial do Cabo,Canal Indisponivel,HBO
Arraial do Cabo,NOW,NOW
Arroio Do Meio,Backbone IP,ROUTER
Arroio Do Meio,Canal Indisponivel,AXN
Arroio Do Meio,CMTS,OLT
Arroio Do Meio,Infra Estrutura,QUEDA DE ENERGIA NA ESTAÇÃO
Arroio Do Meio,Infra Estrutura,Rede FTTH
Arroio Do Meio,Infra Estrutura,QUEDA DE ENERGIA NA REGIÃO
Arroio Do Meio,Infra Estrutura,REDE FTTH
Arroio Do Meio,Links,LJO/IP/00089
Arroio Do Meio,Links,GPON
Arroio Do Meio,Links,Backbone.
Arroio Do Meio,Links,BACKBONE
Arujá,Atendimento Digital,Nagra
Arujá,Backbone IP,ROUTER
Arujá,Backbone IP,GPON
Arujá,Canal Indisponivel,WARNER
Arujá,Canal Indisponivel,684 - TV NOVO TEMPO HD
Arujá,Canal Indisponivel,600 - DISCOVERY KIDS
Arujá,Canal Indisponivel,581 - DISCOVERY CHANNEL
Arujá,Canal Indisponivel,canal Globo
Arujá,Canal Indisponivel,GLOBO
Arujá,Canal Indisponivel,CANAIS IP
Arujá,Canal Indisponivel,AXN HD
Arujá,Canal Indisponivel,CNN BRASIL HD
Arujá,Canal Indisponivel,611 - BABY TV
Arujá,Canal Indisponivel,593 - DISCOVERY WORLD
Arujá,Canal Indisponivel,552 - TLC
Arujá,Canal Indisponivel,GPON
Arujá,Canal Indisponivel,554 - FOOD NETWORK HD
Arujá,Canal Indisponivel,573 - FOX SPORTS HD
Arujá,Canal Indisponivel,HBO
Arujá,Canal Indisponivel,638 - ID
Arujá,Canal Indisponivel,TV WA
Arujá,Canal Indisponivel,592 - DISCOVERY THEATER
Arujá,CMTS,CMTS
Arujá,Infra Estrutura,REDE HFC
Arujá,Infra Estrutura,REDE FTTH
Arujá,Infra Estrutura,Queda de energia na região
Arujá,Infra Estrutura,QUEDA ENERGIA REGIÃO
Arujá,Links,GPON.
Arujá,Links,SMAUJ02-RMP01
Arujá,Links,INTERCONEXÃO BGP CVE X GRS
Arujá,Links,BACKBONE
Arujá,Links,AUJJSJOLT01
Arujá,Links,AUJ-OLT-AUJCVEOLT01-V4
Arujá,Links,INTERCONEXÃO AUJCVEOLT01 X GRSDTCRTDC01
Arujá,Links,ENLACE SÃO PAULO PENHA X INGLESES
Arujá,Links,SMAUJR1-RMP01
Arujá,Links,SMGRS71-RMD02
Arujá,Links,GPON
Arujá,Links,INTERCONEXÃO AUJCVEOLT01 X GRSDTCRTDCBGP CVE X GRS
Arujá,Links,SMGRS71 - RDM01
Arujá,NOW,NOW
Arujá,SoftSwitch,AUJ-OLT-AUJCVEOLT01-V4
Assis,Links,Backbone
Assis,Links,GPON
Avare,Canal Indisponivel,AXN
Avare,CMTS,OLT
Avare,Infra Estrutura,OLT
Avare,Infra Estrutura,GPON.
Avare,Infra Estrutura,QUEDA DE ENERGIA - REGIÃO
Avare,Infra Estrutura,QUEDA DE ENERGIA -HEADEND
Avare,Infra Estrutura,REDE FTTH
Avare,Links,GPON.
Avare,Links,BACKBONE
Avare,Links,GPON
Barbacena,Backbone IP,Router
Barbacena,Canal Indisponivel,AXN
Barbacena,Infra Estrutura,REDE FTTH
Barbacena,Links,CMTS
Barbacena,Links,.GPON
Barbacena,Links,GPON
Barbacena,Links,BACKBONE
Barbacena,Servidores/Provisionamento,DNS
Barbacena,SoftSwitch,BHEHIQES02
Barra Bonita,Links,BACKBONE
Barra Do Garcas,Links,BACKBONE
Barreiras,Backbone IP,ROUTER
Barreiras,Canal Indisponivel,AXN
Barreiras,CMTS,OLT
Barreiras,Infra Estrutura,QUEDA DE ENERGIA HEADEND
Barreiras,Infra Estrutura,QUEDA DE ENERGIA NA REGIÃO
Barreiras,Infra Estrutura,Rede HFC
Barreiras,Infra Estrutura,Rede FTTH
Barreiras,Links,GPON
Barreiras,Links,BACKBONE
Barreiras,Links,VCA/IP/03226
Barreiras,Servidores/Provisionamento,DHCP
Barretos,Atendimento Digital,Nagra
Barretos,Backbone IP,ROUTER
Barretos,Canal Indisponivel,AXN
Barretos,CMTS,BRSINDOLT01
Barretos,CMTS,OLT
Barretos,CMTS,BRSAMEOLT01
Barretos,Infra Estrutura,REDE FTTH
Barretos,Infra Estrutura,QUEDA DE ENERGIA - REGIÃO
Barretos,Infra Estrutura,QUEDA DE ENERGIA - DATACENTER / HEADEND
Barretos,Links,Backbone
Barretos,Links,GPON
Barretos,Links,ENLACE SÃO PAULO PENHA X INGLESES
Barretos,NOW,NOW
Barretos,Servidores/Provisionamento,SERVIDOR DHCP
Barretos,Servidores/Provisionamento,SERVIDOR CGNAT
Barretos,SoftSwitch,HIQ02.RPOTB
Barrinha,Atendimento Digital,Nagra
Barrinha,Backbone IP,OLT
Barrinha,Backbone IP,ROUTER
Barrinha,Canal Indisponivel,AXN HD
Barrinha,Canal Indisponivel,CNN BRASIL HD
Barrinha,Canal Indisponivel,573 - FOX SPORTS HD
Barrinha,Canal Indisponivel,600 - DISCOVERY KIDS
Barrinha,Canal Indisponivel,581 - DISCOVERY CHANNEL
Barrinha,Canal Indisponivel,GLOBO-HD
Barrinha,Canal Indisponivel,611 - BABY TV
Barrinha,Canal Indisponivel,554 - FOOD NETWORK HD
Barrinha,Canal Indisponivel,593 - DISCOVERY WORLD
Barrinha,Canal Indisponivel,HBO
Barrinha,Canal Indisponivel,552 - TLC
Barrinha,Canal Indisponivel,TV WA
Barrinha,Canal Indisponivel,684 - TV NOVO TEMPO HD
Barrinha,Canal Indisponivel,638 - ID
Barrinha,Canal Indisponivel,592 - DISCOVERY THEATER
Barrinha,CMTS,CMTS
Barrinha,Infra Estrutura,REDE FTTH
Barrinha,Infra Estrutura,Queda de energia
Barrinha,Infra Estrutura,QUEDA DE ENERGIA NA REGIÃO
Barrinha,Links,GPON
Barrinha,Links,ENLACE SÃO PAULO PENHA X INGLESES
Barrinha,Links,BACKBONE
Barrinha,Links,GPON.
Barrinha,NOW,NOW
Barrinha,Servidores/Provisionamento,SERVIDOR-DHCP
Barrinha,Servidores/Provisionamento,DNS
Barrinha,Servidores/Provisionamento,SERVIDOR-DNS
Barrinha,SoftSwitch,HIQ02.RPOTB
Batatais,Atendimento Digital,NAGRA
Batatais,Backbone IP,OLT
Batatais,Backbone IP,roteador
Batatais,Canal Indisponivel,PREMIERE 4
Batatais,Canal Indisponivel,PREMIERE 2 HD
Batatais,Canal Indisponivel,PARAMOUNT HD
Batatais,Canal Indisponivel,600 - DISCOVERY KIDS
Batatais,Canal Indisponivel,ITJ - CANAL CIDADANIA
Batatais,Canal Indisponivel,554 - FOOD NETWORK HD
Batatais,Canal Indisponivel,581 - DISCOVERY CHANNEL
Batatais,Canal Indisponivel,DISCOVERY WORLD HD
Batatais,Canal Indisponivel,CARTOON NETWORK
Batatais,Canal Indisponivel,HBO
Batatais,Canal Indisponivel,TV WA
Batatais,Canal Indisponivel,TRUTV
Batatais,Canal Indisponivel,573 - FOX SPORTS HD
Batatais,Canal Indisponivel,SPACE
Batatais,Canal Indisponivel,GLOBO-HD
Batatais,Canal Indisponivel,PREMIERE 5 HD
Batatais,Canal Indisponivel,PREMIERE 3 HD
Batatais,Canal Indisponivel,PREMIERE 2
Batatais,Canal Indisponivel,611 - BABY TV
Batatais,Canal Indisponivel,PARAMOUNT
Batatais,Canal Indisponivel,593 - DISCOVERY WORLD
Batatais,Canal Indisponivel,FOX LIFE
Batatais,Canal Indisponivel,552 - TLC
Batatais,Canal Indisponivel,DISCOVERY KIDS HD
Batatais,Canal Indisponivel,TNT
Batatais,Canal Indisponivel,PREMIERE CLUBE HD
Batatais,Canal Indisponivel,PREMIERE 4 HD
Batatais,Canal Indisponivel,PREMIERE 3
Batatais,Canal Indisponivel,PLAY-TV
Batatais,Canal Indisponivel,AXN HD
Batatais,Canal Indisponivel,CNN BRASIL HD
Batatais,Canal Indisponivel,684 - TV NOVO TEMPO HD
Batatais,Canal Indisponivel,638 - ID
Batatais,Canal Indisponivel,MENU PFC
Batatais,Canal Indisponivel,592 - DISCOVERY THEATER
Batatais,Canal Indisponivel,FISH TV
Batatais,Canal Indisponivel,CARTOON NETWORK HD
Batatais,Canal Indisponivel,SPORTV 3 HD
Batatais,Canal Indisponivel,PREMIERE CLUBE
Batatais,CMTS,roteador
Batatais,CMTS,CMTS
Batatais,Infra Estrutura,REDE FTTH
Batatais,Infra Estrutura,QUEDA DE ENERGIA NO HEADEND
Batatais,Infra Estrutura,QUEDA DE ENERGIA NA REGIÃO
Batatais,Links,GPON
Batatais,Links,ENLACE SÃO PAULO PENHA X INGLESES
Batatais,Links,BACKBONE
Batatais,Não Definida,NÃO DEFINIDO
Batatais,NOW,NOW
Batatais,Servidores/Provisionamento,SERVIDOR-DHCP
Batatais,Servidores/Provisionamento,SERVIDOR-DNS
Batatais,Servidores/Provisionamento,DNS
Batatais,SoftSwitch,HIQ02.RPOTB
Bebedouro,Backbone IP,ROUTER
Bebedouro,Backbone IP,REDE FTTH
Bebedouro,Canal Indisponivel,AXN
Bebedouro,Infra Estrutura,QUEDA DE ENERGIA - DATACENTER / HEADEND
Bebedouro,Infra Estrutura,QUEDA DE ENERGIA NA REGIÃO
Bebedouro,Infra Estrutura,REDE FTTH
Bebedouro,Links,GPON
Bebedouro,Links,BACKBONE
Bebedouro,NOW,NOW
Bebedouro,Servidores/Provisionamento,SERVIDOR CGNAT
Bebedouro,Servidores/Provisionamento,SERVIDOR-DNS
Bebedouro,SoftSwitch,HIQ02.RPOTB
Biguaçu,Anel Virtua,Não Definido
Biguaçu,Atendimento Digital,NAGRA
Biguaçu,Canal Indisponivel,600 - DISCOVERY KIDS
Biguaçu,Canal Indisponivel,UNIVERSAL TV HD
Biguaçu,Canal Indisponivel,684 - TV NOVO TEMPO HD
Biguaçu,Canal Indisponivel,581 - DISCOVERY CHANNEL
Biguaçu,Canal Indisponivel,PREMIERE 4
Biguaçu,Canal Indisponivel,GLOOB HD
Biguaçu,Canal Indisponivel,REDE PLENITUDE
Biguaçu,Canal Indisponivel,PREMIERE 6
Biguaçu,Canal Indisponivel,573 - FOX SPORTS HD
Biguaçu,Canal Indisponivel,593 - DISCOVERY WORLD
Biguaçu,Canal Indisponivel,PREMIERE 7
Biguaçu,Canal Indisponivel,CNN BRASIL HD
Biguaçu,Canal Indisponivel,AXN
Biguaçu,Canal Indisponivel,552 - TLC
Biguaçu,Canal Indisponivel,PREMIERE 2
Biguaçu,Canal Indisponivel,BIS HD
Biguaçu,Canal Indisponivel,TV WA
Biguaçu,Canal Indisponivel,638 - ID
Biguaçu,Canal Indisponivel,BBC EARTH HD
Biguaçu,Canal Indisponivel,VIVA HD
Biguaçu,Canal Indisponivel,611 - BABY TV
Biguaçu,Canal Indisponivel,592 - DISCOVERY THEATER
Biguaçu,Canal Indisponivel,PREMIERE 5
Biguaçu,Canal Indisponivel,AXN HD
Biguaçu,Canal Indisponivel,OFF HD
Biguaçu,Canal Indisponivel,554 - FOOD NETWORK HD
Biguaçu,Canal Indisponivel,GLOBOSAT HD
Biguaçu,Canal Indisponivel,HBO
Biguaçu,CMTS,OLT
Biguaçu,CMTS,CMTS
Biguaçu,Energia,Não Definido
Biguaçu,Infra Estrutura,BGCPJROLT01
Biguaçu,Infra Estrutura,REDE FTTH
Biguaçu,Infra Estrutura,QUEDA DE ENERGIA REGIÃO
Biguaçu,Links,BGCRCAOLT01
Biguaçu,Links,SOO/IP/01003
Biguaçu,Links,BACKBONE
Biguaçu,Links,BGCPJROLT01
Biguaçu,Links,SOO/IP/01000
Biguaçu,Links,SOO/IP/01002
Biguaçu,Links,INTERCONEXÃO SOO X BGC
Biguaçu,Links,GPON.
Biguaçu,Links,GPON
Biguaçu,Links,SOO/IP/01001
Biguaçu,Links,ENLACE SÃO PAULO PENHA X INGLESES
Biguaçu,NOW,NOW
Biguaçu,Pay TV (Line UP),Não Definido
Biguaçu,Peering,Não Definido
Biguaçu,Redundância,Não Definido
Biguaçu,Servidores/Provisionamento,NETFLIX
Biguaçu,Servidores/Provisionamento,FACEBOOK
Biguaçu,Servidores/Provisionamento,FACEBOOK - RMA
Biguaçu,Servidores/Provisionamento,DNS
Biguaçu,Servidores/Provisionamento,TV-SERVIDOR MCS
Biguaçu,Servidores/Provisionamento,AKAMAI
Biguaçu,Servidores/Provisionamento,NETFLIX - RMA
Biguaçu,Servidores/Provisionamento,GGC
Biguaçu,Servidores/Provisionamento,GGC - RMA
Biguaçu,SoftSwitch,NETFONE
Biguaçu,SWITCH DE ACESSO,DATACOM
Biguaçu,SWITCH DE ACESSO,ASGA
Biguaçu,VHUB (Coletores),Não Definido
Birigui,Canal Indisponivel,AXN
Birigui,CMTS,CMTS
Birigui,Infra Estrutura,REDE FTTH
Birigui,Links,ENLACE SÃO PAULO PENHA X INGLESES
Birigui,Links,BACKBONE
Birigui,Links,TRUNK L3 ARCXBGU
Birigui,Links,ARC X BGU
Birigui,Links,GPON
Birigui,Servidores/Provisionamento,NAGIOS
Boituva,Atendimento Digital,Nagra
Boituva,Backbone IP,ROUTER
Boituva,Backbone IP,CONEXÃO OLT X ROUTER IPRAN NO SITE BTV
Boituva,Canal Indisponivel,581 - DISCOVERY CHANNEL
Boituva,Canal Indisponivel,573 - FOX SPORTS HD
Boituva,Canal Indisponivel,CNN BRASIL HD
Boituva,Canal Indisponivel,TV WA
Boituva,Canal Indisponivel,638 - ID
Boituva,Canal Indisponivel,592 - DISCOVERY THEATER
Boituva,Canal Indisponivel,684 - TV NOVO TEMPO HD
Boituva,Canal Indisponivel,552 - TLC
Boituva,Canal Indisponivel,AXN HD
Boituva,Canal Indisponivel,554 - FOOD NETWORK HD
Boituva,Canal Indisponivel,600 - DISCOVERY KIDS
Boituva,Canal Indisponivel,611 - BABY TV
Boituva,Canal Indisponivel,GLOBO HD
Boituva,Canal Indisponivel,TODO LINEUP
Boituva,Canal Indisponivel,593 - DISCOVERY WORLD
Boituva,CMTS,OLT
Boituva,Infra Estrutura,QUEDA DE ENERGIA NA REGIÃO
Boituva,Infra Estrutura,Rede FTTH
Boituva,Infra Estrutura,QUEDA DE ENERGIA HEADEND
Boituva,Infra Estrutura,QUEDA DE ENERFIA NA REGIÃO
Boituva,Links,SOC/IP/06148 - IPV6
Boituva,Links,GPON
Boituva,Links,SOC/IP/06147 - IPV6
Boituva,Links,BACKBONE
Boituva,Links,SOC/IP/02773
Boituva,Links,ENLACE SÃO PAULO PENHA X INGLESES
Boituva,Links,SIBTVR1-RMD01 X BTVDWBOLT01
Boituva,NOW,NOW
Boituva,Servidores/Provisionamento,DNS
Boituva,SoftSwitch,NETFONE
Bom Jardim,Links,BACKBONE
Cabo Frio,Anel Virtua,Não Definido
Cabo Frio,Atendimento Digital,Nagra
Cabo Frio,Atendimento Digital,TELECINE PIPOCA HD
Cabo Frio,Atendimento Digital,Nagra.
Cabo Frio,Atendimento Digital,MEGAPIX HD
Cabo Frio,Backbone IP,ROUTER
Cabo Frio,Backbone IP,SWITCH
Cabo Frio,Backbone IP,ROTEADOR
Cabo Frio,Canal Indisponivel,684 - TV NOVO TEMPO HD
Cabo Frio,Canal Indisponivel,PREMIERE 6
Cabo Frio,Canal Indisponivel,RECORD HD
Cabo Frio,Canal Indisponivel,554 - FOOD NETWORK HD
Cabo Frio,Canal Indisponivel,PREMIERE 7
Cabo Frio,Canal Indisponivel,AXN
Cabo Frio,Canal Indisponivel,PREMIERE 2
Cabo Frio,Canal Indisponivel,BIS HD
Cabo Frio,Canal Indisponivel,600 - DISCOVERY KIDS
Cabo Frio,Canal Indisponivel,573 - FOX SPORTS HD
Cabo Frio,Canal Indisponivel,552 - TLC
Cabo Frio,Canal Indisponivel,HBO
Cabo Frio,Canal Indisponivel,VIVA HD
Cabo Frio,Canal Indisponivel,PREMIERE 5
Cabo Frio,Canal Indisponivel,AXN HD
Cabo Frio,Canal Indisponivel,OFF HD
Cabo Frio,Canal Indisponivel,GLOBOSAT HD
Cabo Frio,Canal Indisponivel,593 - DISCOVERY WORLD
Cabo Frio,Canal Indisponivel,BBC EARTH HD
Cabo Frio,Canal Indisponivel,611 - BABY TV
Cabo Frio,Canal Indisponivel,581 - DISCOVERY CHANNEL
Cabo Frio,Canal Indisponivel,CNN BRASIL HD
Cabo Frio,Canal Indisponivel,TV WA
Cabo Frio,Canal Indisponivel,UNIVERSAL TV HD
Cabo Frio,Canal Indisponivel,PREMIERE 4
Cabo Frio,Canal Indisponivel,GLOOB HD
Cabo Frio,Canal Indisponivel,638 - ID
Cabo Frio,Canal Indisponivel,REDE PLENITUDE
Cabo Frio,Canal Indisponivel,GLOBO
Cabo Frio,Canal Indisponivel,592 - DISCOVERY THEATER
Cabo Frio,CMTS,OLT
Cabo Frio,CMTS,CMTS
Cabo Frio,Energia,Não Definido
Cabo Frio,Infra Estrutura,QUEDA DE ENERGIA - DATACENTER/HEADEND.
Cabo Frio,Infra Estrutura,QUEDA DE ENERGIA - DATACENTER/HEADEND
Cabo Frio,Infra Estrutura,REDE FTTH
Cabo Frio,Infra Estrutura,QUEDA DE ENERGIA - REGIAO
Cabo Frio,Links,CBFGRNOLT01
Cabo Frio,Links,MCE/IP/03171
Cabo Frio,Links,ENLACE SÃO PAULO PENHA X INGLESES
Cabo Frio,Links,GPON
Cabo Frio,Links,RTNET_NRI X OLT_CBF
Cabo Frio,Links,BACKBONE
Cabo Frio,Links,CBF LIV   DP*V  0002
Cabo Frio,Links,BACKBONE.
Cabo Frio,NOW,NOW
Cabo Frio,Pay TV (Line UP),Não Definido
Cabo Frio,Peering,Não Definido
Cabo Frio,Redundância,Não Definido
Cabo Frio,Servidores/Provisionamento,SERVIDOR DNS
Cabo Frio,Servidores/Provisionamento,TV-SERVIDOR MCS
Cabo Frio,Servidores/Provisionamento,NETFLIX - RMA
Cabo Frio,Servidores/Provisionamento,DHCP
Cabo Frio,Servidores/Provisionamento,GGC
Cabo Frio,Servidores/Provisionamento,GGC - RMA
Cabo Frio,Servidores/Provisionamento,AKAMAI
Cabo Frio,Servidores/Provisionamento,FACEBOOK - RMA
Cabo Frio,Servidores/Provisionamento,FACEBOOK
Cabo Frio,Servidores/Provisionamento,NETFLIX
Cabo Frio,SoftSwitch,NETFONE
Cabo Frio,SWITCH DE ACESSO,DATACOM
Cabo Frio,SWITCH DE ACESSO,ASGA
Cabo Frio,VHUB (Coletores),Não Definido
Cabreuva,Canal Indisponivel,AXN
Cabreuva,CMTS,OLT
Cabreuva,Infra Estrutura,REDE FTTH
Cabreuva,Infra Estrutura,QUEDA DE ENERGIA - REGIÃO
Cabreuva,Links,Backbone
Cabreuva,Links,GPON.
Cabreuva,Links,BACKBONE.
Cabreuva,Links,GPON
Cabreuva,Servidores/Provisionamento,SERVIDOR-DHCP
Caçador,Backbone IP,GPON
Caçador,Canal Indisponivel,AXN
Caçador,Infra Estrutura,REDE FTTH
Caçador,Infra Estrutura,QUEDA DE ENERGIA -REGIÃO
Caçador,Links,BACKBONE
Caçador,Links,GPON
Caçador,NOW,Now
Caçador,Servidores/Provisionamento,DNS
Caçador,SoftSwitch,NETFONE
Cachoeira do Sul,Atendimento Digital,NAGRA
Cachoeira do Sul,Backbone IP,ROUTER
Cachoeira do Sul,Canal Indisponivel,AXN HD
Cachoeira do Sul,Canal Indisponivel,HBO
Cachoeira do Sul,Canal Indisponivel,600 - DISCOVERY KIDS
Cachoeira do Sul,Canal Indisponivel,581 - DISCOVERY CHANNEL
Cachoeira do Sul,Canal Indisponivel,684 - TV NOVO TEMPO HD
Cachoeira do Sul,Canal Indisponivel,CNN BRASIL HD
Cachoeira do Sul,Canal Indisponivel,TV WA
Cachoeira do Sul,Canal Indisponivel,593 - DISCOVERY WORLD
Cachoeira do Sul,Canal Indisponivel,552 - TLC
Cachoeira do Sul,Canal Indisponivel,Nagra
Cachoeira do Sul,Canal Indisponivel,611 - BABY TV
Cachoeira do Sul,Canal Indisponivel,554 - FOOD NETWORK HD
Cachoeira do Sul,Canal Indisponivel,638 - ID
Cachoeira do Sul,Canal Indisponivel,592 - DISCOVERY THEATER
Cachoeira do Sul,Canal Indisponivel,573 - FOX SPORTS HD
Cachoeira do Sul,CMTS,OLT
Cachoeira do Sul,Infra Estrutura,REDE FTTH
Cachoeira do Sul,Infra Estrutura,QUEDA DE ENERGIA
Cachoeira do Sul,Links,GPON
Cachoeira do Sul,Links,INTERCONEXAO NET X CLARO
Cachoeira do Sul,Links,BACKBONE
Cachoeira do Sul,Links,PAE/IP/19291 - ALL_IP_CONTRIBUTION
Cachoeira do Sul,Links,ENLACE SÃO PAULO PENHA X INGLESES
Cachoeira do Sul,Links,PAE/IP/19292 - ALL_IP_CONTRIBUTION
Cachoeira do Sul,NOW,NOW
Cachoeira do Sul,Serviços Telefonia,NETFONE
Cachoeira do Sul,Servidores/Provisionamento,DHCP
Cachoeira do Sul,Servidores/Provisionamento,SERVIDOR-LDAP
Cachoeira do Sul,Servidores/Provisionamento,SERVIDOR-DNS
Cacoal,Backbone IP,ROUTER
Cacoal,Canal Indisponivel,AXN
Cacoal,CMTS,CMTS
Cacoal,Infra Estrutura,QUEDA DE ENERGIA DATACENTER / HEADEND
Cacoal,Infra Estrutura,REDE FTTH
Cacoal,Infra Estrutura,QUEDA DE ENERGIA - REGIÃO
Cacoal,Links,IPRAN
Cacoal,Links,BACKBONE
Cacoal,Links,GPON
Cacoal,Links,OLT
Cacoal,Servidores/Provisionamento,SERVIDOR DHCP
Caieiras,Anel Virtua,Não Definido
Caieiras,Atendimento Digital,Nagra
Caieiras,Backbone IP,ROUTER
Caieiras,Canal Indisponivel,UNIVERSAL TV HD
Caieiras,Canal Indisponivel,PREMIERE 5
Caieiras,Canal Indisponivel,CNN BRASIL HD
Caieiras,Canal Indisponivel,GLOOB HD
Caieiras,Canal Indisponivel,TV WA
Caieiras,Canal Indisponivel,600 - DISCOVERY KIDS
Caieiras,Canal Indisponivel,581 - DISCOVERY CHANNEL
Caieiras,Canal Indisponivel,573 - FOX SPORTS HD
Caieiras,Canal Indisponivel,BBC EARTH HD
Caieiras,Canal Indisponivel,PREMIERE 2
Caieiras,Canal Indisponivel,PREMIERE
Caieiras,Canal Indisponivel,WARNER
Caieiras,Canal Indisponivel,PREMIERE 4
Caieiras,Canal Indisponivel,BIS HD
Caieiras,Canal Indisponivel,554 - FOOD NETWORK HD
Caieiras,Canal Indisponivel,540 - GLOBONEWS
Caieiras,Canal Indisponivel,593 - DISCOVERY WORLD
Caieiras,Canal Indisponivel,552 - TLC
Caieiras,Canal Indisponivel,611 - BABY TV
Caieiras,Canal Indisponivel,AXN
Caieiras,Canal Indisponivel,REDE PLENITUDE
Caieiras,Canal Indisponivel,VIVA HD
Caieiras,Canal Indisponivel,PREMIERE 7
Caieiras,Canal Indisponivel,OFF HD
Caieiras,Canal Indisponivel,PREMIERE 6
Caieiras,Canal Indisponivel,#NOME?
Caieiras,Canal Indisponivel,HBO
Caieiras,Canal Indisponivel,638 - ID
Caieiras,Canal Indisponivel,592 - DISCOVERY THEATER
Caieiras,Canal Indisponivel,684 - TV NOVO TEMPO HD
Caieiras,Canal Indisponivel,AXN HD
Caieiras,CMTS,OLT
Caieiras,CMTS,CMTS
Caieiras,Energia,Não Definido
Caieiras,Infra Estrutura,REDE FTTH
Caieiras,Infra Estrutura,QUEDA DE ENERGIA - REGIÃO
Caieiras,Links,CERJSFOLT01
Caieiras,Links,BACKBONE
Caieiras,Links,NETFLIX - RMA
Caieiras,Links,CERLRSOLT01
Caieiras,Links,GPON
Caieiras,Links,ENLACE SÃO PAULO PENHA X INGLESES
Caieiras,NOW,NOW
Caieiras,Pay TV (Line UP),Não Definido
Caieiras,Peering,Não Definido
Caieiras,Redundância,Não Definido
Caieiras,Servidores/Provisionamento,NETFLIX
Caieiras,Servidores/Provisionamento,FACEBOOK - RMA
Caieiras,Servidores/Provisionamento,NETFLIX - RMA
Caieiras,Servidores/Provisionamento,GGC
Caieiras,Servidores/Provisionamento,DNS
Caieiras,Servidores/Provisionamento,GGC - RMA
Caieiras,Servidores/Provisionamento,AKAMAI
Caieiras,Servidores/Provisionamento,TV-SERVIDOR MCS
Caieiras,Servidores/Provisionamento,FACEBOOK
Caieiras,SWITCH DE ACESSO,DATACOM
Caieiras,SWITCH DE ACESSO,ASGA
Caieiras,VHUB (Coletores),Não Definido
Cajamar,Canal Indisponivel,AXN
Cajamar,Infra Estrutura,FTTH
Cajamar,Infra Estrutura,QUEDA DE ENERGIA NA REGIAO
Cajamar,Infra Estrutura,ROUTER
Cajamar,Infra Estrutura,REDE FTTH
Cajamar,Links,GPON
Cajamar,Links,GPON.
Caldas Novas,Atendimento Digital,Nagra
Caldas Novas,Backbone IP,ROUTER
Caldas Novas,Backbone IP,SWITCH
Caldas Novas,Canal Indisponivel,AXN
Caldas Novas,Canal Indisponivel,Globo
Caldas Novas,CMTS,CMTS
Caldas Novas,CMTS,OLT
Caldas Novas,Enlace,GOCLV03-RMD01 X CLVBTROLT01
Caldas Novas,HeadEnd,TODA PRAÇA
Caldas Novas,Infra Estrutura,QUEDA DE ENERGIA - REGIÃO
Caldas Novas,Infra Estrutura,QUEDA DE ENERGIA - DATACENTER / HEADEND
Caldas Novas,Infra Estrutura,REDE HFC
Caldas Novas,Links,Backbone IP
Caldas Novas,Links,GNA/IP/01065
Caldas Novas,Links,GPON
Caldas Novas,Links,BACKBONE
Caldas Novas,NOW,NOW
Caldas Novas,Rede HFC/Acesso,GPON
